marchant/ en ses escriptz na pas	marchant/ en ses escriptz n'a pas
cele/ quant par elegãce ciceronia¬	cele/ quant par elegance ciceronia¬
ne ou pour le moins barbariẽne/	ne ou pour le moins barbarienne/
il a ainsi escript. Dicunt aliqui	il a ainsi escript. Dicunt aliqui
quod nuntii pape nõ sunt deaura	quod nuntii pape non sunt de aura¬
ti sed plumbati: sed dic nihilomi¬	ti sed plumbati: sed dic nihilomi¬
nus quod possunt dici deaurati:	nus quod possunt dici de aurati:
quia dãt plumbum ⁊ reportãt au¬	quia dant plumbum et reportant au¬
rum/ cestadire/ aucuns disent que	rum/ c'est a dire/ aucuns disent que
les messagiers du pape ne sont	les messagiers du pape ne sont
point dorez mais plombez: mais	point dorez mais plombez: mais
toy neãtmoins dis q̃ on les peult	toy neantmoins dis que on les peult
dire dorez/ car ilz dõnẽt le plomb/	dire dorez/ car ilz donnent le plomb/
⁊ emportẽt lor/ cecy se appelle be¬	et emportent l'or/ cecy se appelle be¬
sõgner a laise du corps/ a tel ou¬	songner a l'aise du corps/ a tel ou¬
urier toutes choses sont propres	vrier toutes choses sont propres
a marchãder ⁊ desrober/ ⁊ poͬ son	a marchander et desrober/ et pour son
cas mieulx pallier/ le nom de sã¬	cas mieulx pallier/ le nom de san¬
ctissime receoit.	ctissime receoit.
Dauantaige leur singuliere	Davantaige leur singuliere
habilite sest bien mõstree/ quand	habilite s'est bien monstree/ quand
dung rien sont uenus a si grans	d'ung rien sont venus a si grans
biens/ quilz ont usurpe ⁊ obtenu	biens/ qu'ilz ont usurpe et obtenu
pres q̃ toutes les richesses de la	pres que toutes les richesses de la
terre/ cõme royaulmes/ duchez/	terre/ comme royaulmes/ duchez/
contez/ principaultez/ barõnies/	contez/ principaultez/ baronnies/
uilles/ seigneuries/ rẽtes/ herita¬	villes/ seigneuries/ rentes/ herita¬
ges/ maisõs/ uignes/ possessiõs/ ⁊	ges/ maisons/ vignes/ possessions/ et
tout ce que on peult dire. Ie suis	tout ce que on peult dire. Je suis
certes hõteux dy penser/ ilz ont	certes honteux d'y penser/ ilz ont
tout englouty/ tout aualle/ ilz	tout englouty/ tout avalle/ ilz
ont desherite princes ⁊ roys/ sei¬	ont desherite princes et roys/ sei¬
gneurs/ marchans/ bourgeoys ⁊	gneurs/ marchans/ bourgeoys et
gens de tous estatz/ ⁊ tout sans	gens de tous estatz/ et tout sans
plus au cõmẽcement pour en hy¬	plus au commencement pour en hy¬
pocrisie/ auoir bien faict la chate	pocrisie/ avoir bien faict la chate¬
mitte: mais maintenãt ilz sont	mitte: mais maintenant ilz sont
si riches ⁊ puissantz/ q̃ a force ilz	si riches et puissantz/ que a force ilz
le detiẽnẽt/ ⁊ plus tost uouldroiẽt	le detiennent/ et plus tost vouldroient
le ciel/ la terre/ la mer/ ⁊ tout ce qͥ	le ciel/ la terre/ la mer/ et tout ce qui
est en iceulx estre ensemble mesle	est en iceulx estre ensemble mesle
⁊ fõdu q̃ iamais riẽs leur eschap¬	et fondu que jamais riens leur eschap¬
pe. Et pourtãt ilz suscitent/ il es¬	pe. Et pourtant ilz suscitent/ il es¬
meuuẽt guerres/ debatz/ noises/	meuvent guerres/ debatz/ noises/
turbations/ ilz bruslẽt/ ilz tuent/	turbations/ ilz bruslent/ ilz tuent/
llz persecutẽt/ ilz emprisonnẽt/ ilz	llz persecutent/ ilz emprisonnent/ ilz
deschassent a leur pouuoir tous	deschassent a leur pouvoir tous
ceulx qͥ a eulx cõtredisent. De li	ceulx qui a eulx contredisent. De li¬
ures/ ou escriptures sainctes/ nõt	vres/ ou escriptures sainctes/ n'ont
pas besoing pour maintenir leur	pas besoing pour maintenir leur
cas/ mais par force le maintien¬	cas/ mais par force le maintien¬
nẽt ainsi que feroiẽt meurtriers	nent ainsi que feroient meurtriers
et brigans.	et brigans.
O pesans loupz/ loupz insa¬	O pesans loupz/ loupz insa¬
tiables qui nauez riẽs espargne	tiables qui n'avez riens espargne
q̃ nayez tire soubz uostre pate/ tãt	que n'ayez tire soubz vostre pate/ tant
bien a sainct Paul de uous par¬	bien a sainct Paul de vous par¬
le/ quãd en ceste maniere il a dit.	le/ quand en ceste maniere il a dit.
Ie scay q̃ apres mon departemẽt	Je scay que apres mon departement
entrerõt loupz rauissans/ qui ne	entreront loupz ravissans/ qui ne
espargneront pas le troupeau.	espargneront pas le troupeau.
De telz marchãs il est escript en	De telz marchans il est escript en
la premiere a Timothee/ en Eze	la premiere a Timothee/ en Eze
chiel/ ⁊ plusieͬs autres passages.	chiel/ et plusieurs autres passages.
Sil est question diniquite/ ia¬	S'il est question d'iniquite/ ja¬
mais entre marchãs on ne uit la	mais entre marchans on ne vit la
pareille/ car bons marchãs/ seu¬	pareille/ car bons marchans/ seu¬
lemẽt presentẽt leur marchãdise/	lement presentent leur marchandise/
exposant icelle pour certain pris	exposant icelle pour certain pris
a qͥ la ueult/ ⁊ nul nest cõtrainct	a qui la veult/ et nul n'est contrainct
den acheter ou prendre. Mais	d'en acheter ou prendre. Mais
ceulx icy font aultremẽt/ car ru¬	ceulx icy font aultrement/ car ru¬
demẽt ilz contraignẽt le monde/	dement ilz contraignent le monde/
⁊ bon gre mal gre fault par leurs	et bon gre mal gre fault par leurs
senglantes mains passer/ et con	senglantes mains passer/ et con¬
uiẽt sans nul respit a leur uolun	vient sans nul respit a leur volun
te leur faulce marchandise ache¬	te leur faulce marchandise ache¬
ter/ aultrement on est hereticque	ter/ aultrement on est hereticque
prouue/ qui na argẽt/ fault qͥl en	prouve/ qui n'a argent/ fault qu'il en
cherche/ ⁊ ne deust il riẽs demeu	cherche/ et ne deust il riens demeu¬
rer. Le cas est tel. Quelq̃ po¬	rer. Le cas est tel. Quelque po¬
ure hõme sen ua mourir charge	vre homme s'en va mourir charge
de fẽme ⁊ petis enfans. La chose	de femme et petis enfans. La chose
est pitoyable qui requiert miseri¬	est pitoyable qui requiert miseri¬
corde/ ⁊ pour la poure uefue cõso¬	corde/ et pour la povre vefve conso¬
ler/ on luy deburoit certaines	ler/ on luy debvroit certaines
aulmosnes distribuer/ pour a elle	aulmosnes distribuer/ pour a elle
subuenir ⁊ sa famille. Mais au	subvenir et sa famille. Mais au
lieu de bien y pourueoir/ ces in¬	lieu de bien y pourveoir/ ces in¬
humains ⁊ cruelz marchans/ du	humains et cruelz marchans/ du
tout la uiẽnẽt paracheuer/ ⁊ fault	tout la viennent parachever/ et fault
force ou droict/ quilz ayẽt ce quilz	force ou droict/ qu'ilz ayent ce qu'ilz
demãdẽt/ pain/ uin/ offrãdes/ chã¬	demandent/ pain/ vin/ offrandes/ chan¬
deles/ beuf ou uache/ robbe ou	deles/ beuf ou vache/ robbe ou
hocqueton/ bon repas/ argent/ et	hocqueton/ bon repas/ argent/ et
priuera/ le tout soubz lombre de	privera/ le tout soubz l'ombre de
Requiẽ/ de Profũdis/ ⁊ Libera.	Requiem/ de Profundis/ et Libera.
Et puis q̃ en tel propos nous	Et puis que en tel propos nous
sommes/ qui iamais telle iniqui	sommes/ qui jamais telle iniqui¬
te a cõgneu entre marchãs q̃ en	te a congneu entre marchans que en
ceulx icy? Lesquelz publicq̃ment	ceulx icy? Lesquelz publicquement
sans hõte ne uergõgne/ uendent	sans honte ne vergongne/ vendent
cela ou ilz nõt rien/ mesme le uen	cela ou ilz n'ont rien/ mesme le ven¬
dent au persõnages ausquelz de	dent au personnages ausquelz de
droict il appartiẽt/ uoyre ⁊ qͥ pis	droict il appartient/ voyre et qui pis
est/ mille foys ⁊ plus/ uendẽt une	est/ mille foys et plus/ vendent une
mesme chose. Respõdez moy/ les	mesme chose. Respondez moy/ les
cloches du mõstier qͥ les fist fai¬	cloches du monstier qui les fist fai¬
re/ a qui sont elles? Pareillemẽt	re/ a qui sont elles? Pareillement
la terre du tẽple/ ou du cimitiere/	la terre du temple/ ou du cimitiere/
a qui est elle/ dont est elle uenue?	a qui est elle/ dont est elle venue?
Les ont aportees ces faulx mar	Les ont aportees ces faulx mar¬
chãs? Est ce de leur paternel he¬	chans? Est ce de leur paternel he¬
ritaige? Il est certain que non:	ritaige? Il est certain que non:
mais appartiẽnẽt au peuple ⁊ pa	mais appartiennent au peuple et pa¬
roissiens. Ie leur demãde dõcque	roissiens. Je leur demande doncque
dont leuruient une telle audace/	dont leur vient une telle audace/
de ainsi uẽdre le son des cloches/	de ainsi vendre le son des cloches/
qui nont pas faict faire/ ⁊ aussi qͥ	qui n'ont pas faict faire/ et aussi qui
nont pas peine de sonner/ car ilz	n'ont pas peine de sonner/ car ilz
sõt trop delicatz menestriers/ ou	sont trop delicatz menestriers/ ou
de ainsi uendre ⁊ reuẽdre la terre	de ainsi vendre et revendre la terre
ou ilz nont rien? certes selon leur	ou ilz n'ont rien? certes selon leur
acoustumee facon cest une terre	acoustumee facon c'est une terre
bien chere/ qui tãt de foys si iniu	bien chere/ qui tant de foys si inju¬
stemẽt est paye/ car cest tousioͬs	stement est paye/ car c'est tousjours
a recõmencer. Ilz me respõdront	a recommencer. Ilz me respondront
(cela ientẽdz bien) q̃ cest le droict	(cela j'entendz bien) que c'est le droict
de leur eglise/ ce que facilemẽt ie	de leur eglise/ ce que facilement je
leur accorde: car proprement le	leur accorde: car proprement le
droict de leur eglise/ cest dempoi¬	droict de leur eglise/ cest d'empoi¬
gner/ ðscorcher/ rauir/ ⁊ desrober:	gner/ d'escorcher/ ravir/ et desrober:
ce que en leglise de Iesuchrist ia¬	ce que en l'eglise de Jesuchrist ja¬
mais ne se faict. Et pourtant cõ¬	mais ne se faict. Et pourtant con¬
siderez pouures gẽs/ de q̃lle part	siderez pouvres gens/ de quelle part
sont telz marchãs. Iesuchrist cõ¬	sont telz marchans. Jesuchrist com¬
mãde bailler pour neãt ce quil a	mande bailler pour neant ce qu'il a
dõne/ ⁊ ces meschãs en gros oul¬	donne/ et ces meschans en gros oul¬
traige ainsi en uiennẽt marchan	traige ainsi en viennent marchan
der/ par ce monstrãs appertemẽt	der/ par ce monstrans appertement
que auec Christ nõt riẽs cõmun.	que avec Christ n'ont riens commun.
Monstrãs aussi estre de trop pi¬	Monstrans aussi estre de trop pi¬
res que nestoient pouures cana¬	res que n'estoient pouvres cana¬
neens/ quand la bonne Sarra en	neens/ quand la bonne Sarra en
dieu print son repos/ car pour le	dieu print son repos/ car pour le
droict de sepulture ne uouloient	droict de sepulture ne vouloient
rien prẽdre de Abrahã/ mais luy/	rien prendre de Abraham/ mais luy/
uoulãt auoir aucũ droict en icel¬	voulant avoir aucun droict en icel¬
le terre/ prefigurant que quelque	le terre/ prefigurant que quelque
iour selon la promesse diuine ue¬	jour selon la promesse divine ve¬
ritablemẽt du tout elle seroit siẽ¬	ritablement du tout elle seroit sien¬
ne/ uoulut bailler aucun argent a	ne/ voulut bailler aucun argent a
Ephron filz de Seor/ pour certai¬	Ephron filz de Seor/ pour certai¬
ne possession/ la ou estoit ung dou	ne possession/ la ou estoit ung dou¬
ble sepulchre/ laq̃lle possessiõ luy	ble sepulchre/ laquelle possession luy
fut entieremẽt baillee ⁊ adiugee	fut entierement baillee et adjugee
en heritage/ auecques les arbres	en heritage/ avecques les arbres
qui y estoient: ⁊ par ainsi il est cer	qui y estoient: et par ainsi il est cer¬
tain q̃ ce pouure payen ne print	tain que ce pouvre payen ne print
point argẽt de Abrahã poͬ neãt:	point argent de Abraham pour neant:
mais luy bailla ung tres bel he¬	mais luy bailla ung tres bel he¬
ritage/ ce q̃ ne fõt pas ces beaulx	ritage/ ce que ne font pas ces beaulx
marchãs aux pouures gens/ car	marchans aux pouvres gens/ car
sans cesser prẽnent force argent/	sans cesser prennent force argent/
las ⁊ ne scait on pourquoy.	las et ne scait on pourquoy.
Mais pour passe tẽps/ faict	Mais pour passe temps/ faict
il pas bõ ueoir aucunesfoys ung	il pas bon veoir aucunesfoys ung
tas de cõtrefaictz galãs publicq̃¬	tas de contrefaictz galans publicque¬
ment se combatre/ pour auoir le	ment se combatre/ pour avoir le
corps mort ou (pour mieulx dire)	corps mort ou (pour mieulx dire)
la charõgne de quelque persõna¬	la charongne de quelque personna¬
ge? Grisars se harpillent contre	ge? Grisars se harpillent contre
grisars/ Frãciscains contre Do	grisars/ Franciscains contre Do¬
minicains/ Augustĩs cõtre Car¬	minicains/ Augustins contre Car¬
mes/ noirs cõtre blãcz/ enfumez	mes/ noirs contre blancz/ enfumez
cõtre bigarrez. Piars cõtre croi¬	contre bigarrez. Piars contre croi¬
sez/ prebstres contre moynes/ cu¬	sez/ prebstres contre moynes/ cu¬
rez cõtre chanoines/ ⁊ toute telle	rez contre chanoines/ et toute telle
sorte de canaille/ que on deburoit	sorte de canaille/ que on debvroit
dechasser cõme corbeaulx ⁊ gros	dechasser comme corbeaulx et gros
matins: ce que ie dis est manife¬	matins: ce que je dis est manife¬
ste/ ⁊ encore ne peult on aduiser	ste/ et encore ne peult on adviser
de quel esperit telz marchãs sont	de quel esperit telz marchans sont
agitez. Qui les meut de ainsi cõ	agitez. Qui les meut de ainsi com¬
me chiens effronteement courir	me chiens effronteement courir
apres la proye/ sinon le desir de	apres la proye/ sinon le desir de
bien maintenir leur grasse soup¬	bien maintenir leur grasse soup¬
pe/ leur ribauldise/ ou (cõme il di¬	pe/ leur ribauldise/ ou (comme il di¬
sẽt) leur estat/ cest adire/ leur gour	sent) leur estat/ c'est a dire/ leur gour¬
mãdise ⁊ trop friãde cuisine. On	mandise et trop friande cuisine. On
le uoit bien ⁊ nul ny met remide.	le voit bien et nul n'y met remide.
Que faictes uous nobles ⁊ uer¬	Que faictes vous nobles et ver¬
tueux princes/ seigñrs ⁊ dames/	tueux princes/ seigneurs et dames/
que nauez uous sur ces marchãs	que n'avez vous sur ces marchans
icy regard? Et nõ obstãt que par	icy regard? Et non obstant que par
orgueil ilz ne ueullẽt pas estre ui	orgueil ilz ne veullent pas estre vi¬
sitez: si auez uous ueullẽt ou non	sitez: si avez vous veullent ou non
sur eulx autorite/ ⁊ a uous appar	sur eulx autorite/ et a vous appar¬
tient de chastier/ de corriger ⁊ re¬	tient de chastier/ de corriger et re¬
primer les grãs exces de telz lar	primer les grans exces de telz lar¬
rons/ faictes le donc affin quil	rons/ faictes le donc affin qu'il
naduiẽgne que de uous soit ueri¬	n'adviengne que de vous soit veri¬
fie/ ce q̃ dict Esaie. Tes princes	fie/ ce que dict Esaie. Tes princes
sont infideles/ cõpaignõs des lar	sont infideles/ compaignons des lar¬
rons: Mais plus tost q̃ en la pre¬	rons: Mais plus tost que en la pre¬
sence de dieu uiuãt/ duquel por¬	sence de dieu vivant/ duquel por¬
tez le nom/ qui uous a donne la	tez le nom/ qui vous a donne la
puissance du glaiue/ pour en user	puissance du glaive/ pour en user
a son hõneur/ deffendãs les inno	a son honneur/ deffendans les inno¬
cens/ punissans tous malfai¬	cens/ punissans tous malfai¬
cteurs soyez trouuez fideles ⁊ ue	cteurs soyez trouvez fideles et ve¬
ritables/ cõsentãs a tout bien/ re¬	ritables/ consentans a tout bien/ re¬
sistans au mal de uostre puissan	sistans au mal de vostre puissan¬
ce pour sa bonne uolunte/ car par	ce pour sa bonne volunte/ car par
luy estes uous a ce cõmis/ et luy	luy estes vous a ce commis/ et luy
seul uous peult exalter ou depri¬	seul vous peult exalter ou depri¬
mer/ en la uie presente et future:	mer/ en la vie presente et future:
⁊ de ce soyez acertenez si uous ta	et de ce soyez acertenez si vous ta¬
chez lhõnorer ilz uous hõnorera/	chez l'honnorer ilz vous honnorera/
si uous lexaltez il uoꝰ exaltera.	si vous l'exaltez il vous exaltera.
Par sa sagesse les roys regnẽt	Par sa sagesse les roys regnent
⁊ les seigneurs dominẽt/ ⁊ ordon	et les seigneurs dominent/ et ordon¬
nẽt sainctes ordonnances. Et le	nent sainctes ordonnances. Et le
mespris de la uolunte ⁊ sagesse di	mespris de la volunte et sagesse di¬
uine: est cause de tous maulx/ sur	vine: est cause de tous maulx/ sur
roys/ princes/ seĩgneurs/ pays et	roys/ princes/ seingneurs/ pays et
nations: ce que on a peu ueoir	nations: ce que on a peu veoir
en Dauid/ Solomon/ Ezechie/	en David/ Solomon/ Ezechie/
Achab/ Manasses/ ⁊ sẽblables.	Achab/ Manasses/ et semblables.
Et ne fault pas que aucun ayt	Et ne fault pas que aucun ayt
crainte en auanceant lhõneur de	crainte en avanceant l'honneur de
dieu/ ainsi que a eu le simple Se¬	dieu/ ainsi que a eu le simple Se¬
dechie/ craignãt plus les princes	dechie/ craignant plus les princes
de Iudee ⁊ de Hierusalem que le	de Judee et de Hierusalem que le
seul dieu/ ne croyãt au conseil du	seul dieu/ ne croyant au conseil du
bon Hieremie. Lequel Sedechie	bon Hieremie. Lequel Sedechie
par apres toutesfoys a trouue	par apres toutesfoys a trouve
uray tout ce que le prophete luy	vray tout ce que le prophete luy
auoit dit/ ⁊ a este priue du biẽ qui	avoit dit/ et a este prive du bien qui
luy estoit propose. Car il nest en	luy estoit propose. Car il n'est en
la puissãce des hõmes/ de priuer	la puissance des hommes/ de priver
les roys de leurs corõnes: mais	les roys de leurs coronnes: mais
au seul dieu appartiẽt/ qui trãsfe	au seul dieu appartient/ qui transfe¬
re les royaulmes comme il luy	re les royaulmes comme il luy
plaist/ lequel sil est pour uoꝰ/ qui	plaist/ lequel s'il est pour vous/ qui
sera contre uous?	sera contre vous?
O si ainsi promptz ⁊ uigilãs	O si ainsi promptz et vigilans
nous estiõs a procurer lhonneur	nous estions a procurer l'honneur
de dieu/ cõme sont promptz ⁊ dili	de dieu/ comme sont promptz et dili¬
gens ces cõuoiteux marchãs de	gens ces convoiteux marchans de
estre apres leur cas/ pour biẽ gar¬	estre apres leur cas/ pour bien gar¬
der que rien ne leur eschappe/ las	der que rien ne leur eschappe/ las
que la chose iroyt bien.	que la chose iroyt bien.
De leur estude ⁊ diligẽce nest	De leur estude et diligence n'est
besoing de parler chascun le uoit/	besoing de parler chascun le voit/
ilz ont cẽt yeulx tousioͬs au guet	ilz ont cent yeulx tousjours au guet
cõme le chat apres la souris/ onc	comme le chat apres la souris/ onc¬
ques Ianus ne uit plus cler de¬	ques Janus ne vit plus cler de¬
uant ⁊ derriere. Si les cloches sõ	vant et derriere. Si les cloches son¬
nent en aucun lieus (ainsi qͥlz par¬	nent en aucun lieus (ainsi qu'ilz par¬
lent) pour ung obit/ ⁊ gentilz ga¬	lent) pour ung obit/ et gentilz ga¬
lans de courir/ mais dieu scait	lans de courir/ mais dieu scait
quelle dragee.	quelle dragee.
Si le maistre ou la dame dune	Si le maistre ou la dame d'une
maisõ est malade/ mais qͥlz soyẽt	maison est malade/ mais qu'ilz soyent
aucunemẽt riches/ car de poures	aucunement riches/ car de povres
ne tiẽnent cõpte/ ⁊ quil y ayt ap¬	ne tiennent compte/ et qu'il y ayt ap¬
parẽce de mort/ ⁊ marchãs apres	parence de mort/ et marchans apres
pour recõmãder leur bouticq̃/ leur	pour recommander leur bouticque/ leur
fabricque/ leglise/ le monstier q̃lq̃	fabricque/ l'eglise/ le monstier quelque
fõdation/ anniuersaire ou aultre	fondation/ anniversaire ou aultre
donatiõ testamẽtaire. On a beau	donation testamentaire. On a beau
faire/ iamais du lieu ne partirõt/	faire/ jamais du lieu ne partiront/
quilz nayent q̃lque butin/ ⁊ dieu	qu'ilz n'ayent quelque butin/ et dieu
scait quelles finesses/ q̃lles faul¬	scait quelles finesses/ quelles faul¬
setez ⁊ cautelles de iour en iour y	setez et cautelles de jour en jour y¬
si cõmet. De la maison de la fa¬	si commet. De la maison de la fa¬
mille/ ou des enfans/ en pẽse qui	mille/ ou des enfans/ en pense qui
pourra/ mais quilz ayẽt ce quilz	pourra/ mais qu'ilz ayent ce qu'ilz
demandent/ il leur suffist.	demandent/ il leur suffist.
Si quelque gẽs se marient/ et	Si quelque gens se marient/ et
marchans la/ pour uisiter le lict	marchans la/ pour visiter le lict
de lespousee.	de l'espousee.
Si quelque fẽme est acouchee	Si quelque femme est acouchee
⁊ gẽs apres/ pour estre de la feste.	et gens apres/ pour estre de la feste.
Bref soit a la uie soit a la mort/	Bref soit a la vie soit a la mort/
tousiours scauent practiquer/ en	tousjours scavent practiquer/ en
leur cas iamais il ny a fin/ cest	leur cas jamais il n'y a fin/ c'est
tousiours a reffaire.	tousjours a reffaire.
Et pour leur cas a leur mode	Et pour leur cas a leur mode
mieulx disposer/ pas ung deulx	mieulx disposer/ pas ung d'eulx
ne se marie/ affin de plus a leur	ne se marie/ affin de plus a leur
ayse ribaulder/ de passer temps/ ⁊	ayse ribaulder/ de passer temps/ et
uiure sans soulcy.	vivre sans soulcy.
Cõclusion/ il fault noter que	Conclusion/ il fault noter que
entre une si grande cohorte de	entre une si grande cohorte de
marchãs/ il en y a de deux sortes/	marchans/ il en y a de deux sortes/
toꝰ neãtmoins uiuãs en impur¬	tous neantmoins vivans en impur¬
te de celibat. Desquelz aucuns	te de celibat. Desquelz aucuns
gouuernent leur cas par grosse ⁊	gouvernent leur cas par grosse et
rude tyrãnie/ les aultres par bel¬	rude tyrannie/ les aultres par bel¬
le hypocrisie. Les premiers sont	le hypocrisie. Les premiers sont
ceulx qui appertemẽt cõtraignẽt	ceulx qui appertement contraignent
le peuple/ pour leur marchandise	le peuple/ pour leur marchandise
achepter/ ⁊ ny a remide/ il fault	achepter/ et n'y a remide/ il fault
passer par la/ ou estre par eulx	passer par la/ ou estre par eulx
meurtry ⁊ tue/ ou pour le moins	meurtry et tue/ ou pour le moins
de leur synagogue excommunie.	de leur synagogue excommunie.
Les aultres qui nõt peu usurper	Les aultres qui n'ont peu usurper
telle puissance de cõmãder/ sõt ue¬	telle puissance de commander/ sont ve¬
nus par aultre moyẽ/ cestassauoir	nus par aultre moyen/ c'est assavoir
en apparence de pourete/ sur leur	en apparence de povrete/ sur leur
col portãs besaces/ tant simple¬	col portans besaces/ tant simple¬
ment faisans la chate mitte/ et a	ment faisans la chate mitte/ et a
force de fines mines/ cõe Esseẽs/	force de fines mines/ come Esseens/
Saduceens/ ou Pharisiẽs/ se sõt	Saduceens/ ou Pharisiens/ se sont
uendus eulx mesmes. Aucunes¬	vendus eulx mesmes. Aucunes¬
foys ont aux malades baille leur	foys ont aux malades baille leur
propre habit/ pretẽdans quelque	propre habit/ pretendans quelque
sanctite/ lequel toutesfoys par	sanctite/ lequel toutesfoys par
apres au centuple leur est paye/	apres au centuple leur est paye/
ainsi scaiuent ilz bien sans y tou	ainsi scaivent ilz bien sans y tou¬
cher subtilement besongner et	cher subtilement besongner et
marchander.	marchander.
Puis on a ueu ces papelars/	Puis on a veu ces papelars/
ces fines bestes freres caffars/ en	ces fines bestes freres caffars/ en
leur chemin baissant les testes/	leur chemin baissant les testes/
porteurs de grĩguenauldes/ mar	porteurs de gringuenauldes/ mar¬
chandãs de leurs bõnes oeuures	chandans de leurs bonnes oeuvres
⁊ merites/ cõme silz en auoyent a	et merites/ comme s'ilz en avoyent a
reuendre. Et publicquement ont	revendre. Et publicquement ont
dõne entendre q̃ les amys ⁊ biẽs¬	donne entendre que les amys et biens¬
faicteurs de leur ordre poͬ les me¬	faicteurs de leur ordre pour les me¬
rites de ces beaulx peres/ ont du	rites de ces beaulx peres/ ont du
tout paradis gaigne/ estaignãs	tout paradis gaigne/ estaignans
la foy/ mettãs en obscurte le tres¬	la foy/ mettans en obscurte le tres
sainct nom de Iesuchrist/ ⁊ blas¬	sainct nom de Jesuchrist/ et blas¬
phemãs apertemẽt la grace ⁊ mi¬	phemans apertement la grace et mi¬
sericorde du seigñr dieu/ laquelle	sericorde du seigneur dieu/ laquelle
ne se cõqueste par oeuure ou meri	ne se conqueste par oeuvre ou meri¬
te/ aultremẽt ce ne seroit pas gra	te/ aultrement ce ne seroit pas gra
ce. Et toutesfoys par telles men¬	ce. Et toutesfoys par telles men¬
songes ⁊ exquises fictiõs se font	songes et exquises fictions se font
nourrir ces arrogans superci¬	nourrir ces arrogans superci¬
lieux/ ces gros truans ⁊ misera¬	lieux/ ces gros truans et misera¬
bles uẽtres/ au simple populaire.	bles ventres/ au simple populaire.
Miserables puis ie bien dire/	Miserables puis je bien dire/
car sur la terre iamais ny eut gẽs	car sur la terre jamais n'y eut gens
en toutes sortes plus malheu¬	en toutes sortes plus malheu¬
reux. Ce q̃ ie dis est uerite/ ainsi	reux. Ce que je dis est verite/ ainsi
que en bref tẽps (si quelcun ne me	que en bref temps (si quelcun ne me
preuient) iay bien espoir en ung	previent) j'ay bien espoir en ung
particulier liure declarer/ si aper¬	particulier livre declarer/ si aper¬
temẽt que ung chascun le cõgnoi	tement que ung chascun le congnoi¬
stra: non pas pour desir ou affe¬	stra: non pas pour desir ou affe¬
ction de mesdire: mais affin q̃ de	ction de mesdire: mais affin que de
telz faulx prophetes qͥ au dehors	telz faulx prophetes qui au dehors
semblẽt estre simples brebis ⁊ au	semblent estre simples brebis et au
dedens sont loupz rauissans/ les	dedens sont loupz ravissans/ les
brebis de Iesuchrist se puissent	brebis de Jesuchrist se puissent
garder. Et aussi q̃ les ueritables	garder. Et aussi que les veritables
brebis qui sõt parmy eulx (car cer	brebis qui sont parmy eulx (car cer¬
tes il en ya) auec layde du grand	tes il en y a) avec l'ayde du grand
pasteur sen puissent deliurer.	pasteur s'en puissent delivrer.
Et ne fault point en cecy q̃ on	Et ne fault point en cecy que on
se arreste au grand nombre/ a la	se arreste au grand nombre/ a la
multitude/ a leurs richesses et	multitude/ a leurs richesses et
puissances/ car trop mieulx uault	puissances/ car trop mieulx vault
oyr le seul Michee q̃ les quattre	oyr le seul Michee que les quattre
cẽs prophetes. Le seul Helie que	cens prophetes. Le seul Helie que
tous les sacrificateurs de Baal.	tous les sacrificateurs de Baal.
Le bon ⁊ simple Symeon ⁊ lan¬	Le bon et simple Symeon et l'an¬
ciẽne uefue Anne/ q̃ tous les pha	cienne vefve Anne/ que tous les pha¬
risiens/ sacrificateurs/ scribes et	risiens/ sacrificateurs/ scribes et
docteurs/ qui de la maisõ de dieu	docteurs/ qui de la maison de dieu
auoyent faict une spelunce de	avoyent faict une spelunce de
meurtriers. Desquelz nostre sei¬	meurtriers. Desquelz nostre sei¬
gneur doint bien tost cõgnoistre	gneur doint bien tost congnoistre
les successeurs/ a tous princes ⁊	les successeurs/ a tous princes et
seigneurs/ gẽs de scauoir ⁊ dau¬	seigneurs/ gens de scavoir et d'au¬
ctorite/ affin de bien y remedier ⁊	ctorite/ affin de bien y remedier et
pourueoir/ que la uengeance de	pourveoir/ que la vengeance de
dieu ne tombe sur le pouure peu¬	dieu ne tombe sur le pouvre peu¬
ple ⁊ toute la terre.	ple et toute la terre.
Apres dõcques auoir aucu¬	Apres doncques avoir aucu¬
nement parle de ces fins mar¬	nement parle de ces fins mar¬
chãs/ ie me deporte pour mainte¬	chans/ je me deporte pour mainte¬
nant de parler dũg grand troup¬	nant de parler d'ung grand troup¬
peau de marchandes/ autant ou	peau de marchandes/ autant ou
plus fines que les marchãs/ les¬	plus fines que les marchans/ les¬
quelles se sont nõmees moynes¬	quelles se sont nommees moynes¬
ses/ nõnains/ recluses/ beguines/	ses/ nonnains/ recluses/ beguines/
religieuses/ chanoinesses/ ⁊ telle	religieuses/ chanoinesses/ et telle
sorte de uermine/ reseruant ceste	sorte de vermine/ reservant ceste
matiere/ certes qui nest pas mai¬	matiere/ certes qui n'est pas mai¬
gre/ pour q̃lque aultre saison.	gre/ pour quelque aultre saison.
Pour le present si iay mal (ou	Pour le present si j'ay mal (ou
peu) dict/ ie remetz le tout au iu¬	peu) dict/ je remetz le tout au ju¬
gement des plus sages/ fideles	gement des plus sages/ fideles
amateurs de uerite/ ausquelz hũ¬	amateurs de verite/ ausquelz hum¬
blement ie supplie/ accroistre/ am	blement je supplie/ accroistre/ am¬
plier/ ⁊ dilater ce q̃ tãt briefuemẽt	plier/ et dilater ce que tant briefvement
