pain ne uin/ il ne fault lumiere ne	pain ne vin/ il ne fault lumiere ne
ne rase/ ne estre desguise par acoustre	ne rase/ ne estre desguise par acoustre¬
mens nouueaulx ⁊ inacoustumez.	mens nouveaulx et inacoustumez.
leurs abuz par telles fictiõs/ par les¬	leurs abuz par telles fictions/ par les¬
destruysent/ ne ayans point tant de	destruysent/ ne ayans point tant de
sens de entẽdre que en parlant ainsi/	sens de entendre que en parlant ainsi/
dent. Car sacrifice de louẽge est ne¬	dent. Car sacrifice de louenge est ne¬
soient hommes ou femmes ⁊ petitz	soient hommes ou femmes et petitz
enfans: ⁊ toute personne est obligee	enfans: et toute personne est obligee
Et par ainsi/ si en leur cas nya au¬	Et par ainsi/ si en leur cas n’y a au¬
une femme pourroit bien sacrifier/	une femme pourroit bien sacrifier/
uoire mesme ung petit enfant: qui	voire mesme ung petit enfant: qui
acoustumee doctrine: ainsi que eulx	acoustumee doctrine: ainsi que eulx
Or ont ilz dict le tẽps passe par	Or ont ilz dict le temps passe par
toutes uniuersitez/ que la Messe di¬	toutes universitez/ que la Messe di¬
estoit/ et est aussi bonne/ comme la	estoit/ et est aussi bonne/ comme la
Laquelle chose nous leur cõfessons	Laquelle chose nous leur confessons
estre plus ueritable quilz ne pensent.	estre plus veritable qu’ilz ne pensent.
Toutesfoys leur intention est dire	Toutesfoys leur intention est dire
de celuy qui faict telle oeuure: mais	de celuy qui faict telle oeuvre: mais
par la uertu de la chose oeuuree/ cest	par la vertu de la chose oeuvree/ c’est
sentee. Et en leur latin disẽt: Non uir	sentee. Et en leur latin disent: Non vir¬
rati. Qui est toute follie songee ⁊ in¬	rati. Qui est toute follie songee et in¬
uentee par inuention humaine/ ainsi	ventee par invention humaine/ ainsi
Parquoy au secõd point de la pre	Parquoy au second point de la pre¬
presence corporelle de Iesuchrist/ en	presence corporelle de Jesuchrist/ en
la saincte eucharistie fault mainte¬	la saincte eucharistie fault mainte¬
E	E¬
on a failly ⁊ grandemẽt er	on a failly et grandement er¬
re/ quand on a presche/ dõ¬	re/ quand on a presche/ don¬
au lieu du pain ⁊ du uin (ainsi quilz	au lieu du pain et du vin (ainsi qu’ilz
le corps de Iesuchrist/ realement ⁊ de	le corps de Jesuchrist/ realement et de
faict/ entierement ⁊ personnellement	faict/ entierement et personnellement
faict/ comme de present il est uiuant/	faict/ comme de present il est vivant/
ainsi on a prouocque quasi luniuer¬	ainsi on a provocque quasi l’univer¬
sel mõde a idolatrie publicque ⁊ ma	sel monde a idolatrie publicque et ma¬
sainctes escriptures cõuiẽt puissam¬	sainctes escriptures convient puissam¬
Tout premierement nous fault	Tout premierement nous fault
biẽ retenir ⁊ noter/ que Iesuchrist est	bien retenir et noter/ que Jesuchrist est
nostre iustification. Et apres sa re¬	nostre justification. Et apres sa re¬
a la dextre de sõ pere/ regnãt en plai	a la dextre de son pere/ regnant en plai¬
ne maieste: auquel toute puissãce est	ne majeste: auquel toute puissance est
Que il soit monte au ciel uisible¬	Que il soit monte au ciel visible¬
disciples: il est certain a tout fidele	disciples: il est certain a tout fidele
chrestien. De laquelle tant admi¬	chrestien. De laquelle tant admi¬
et ueritables tesmoings: comme il	et veritables tesmoings: comme il
par sainct Marc au dernier chapitre	par sainct Marc au dernier chapitre
de son euangile.	de son evangile.
Colossiens dict en ceste maniere: Si	Colossiens dict en ceste maniere: Si
chez les choses qui sont denhault/ ou	chez les choses qui sont d’en hault/ ou
Christ est seand a la dextre de Dieu.	Christ est seand a la dextre de Dieu.
en la mer/ ou en la terre: mais au ciel.	en la mer/ ou en la terre: mais au ciel.
au ciel assis a la dextre de Dieu/ que	au ciel assis a la dextre de Dieu/ que
il nest pas ca bas en la terre/ entre	il n’est pas ca bas en la terre/ entre
boyste/ ou armaire. Car son corps ne	boyste/ ou armaire. Car son corps ne
une foys.	une foys.
Parquoy si son corps est au ciel/	Parquoy si son corps est au ciel/
la terre: ⁊ sil estoit en la terre/ il ne se	la terre: et s’il estoit en la terre/ il ne se¬
iamais ung ueritable corps nest que	jamais ung veritable corps n’est que
en ung seul lieu (comme iay dict)	en ung seul lieu (comme j’ay dict)
songer ny alleguer miracle/ miracle:	songer ny alleguer miracle/ miracle:
poͬ le faire estre/ et le multiplier tout	pour le faire estre/ et le multiplier tout
en ung coup en plusieurs lieux. Car	en ung coup en plusieurs lieux. Car
ne/ sãs aucun fondemẽt. Et q̃ Dieu	ne/ sans aucun fondement. Et que Dieu
nauõs asseurãce descripture saincte	n’avons asseurance d’escripture saincte
ne promesse diuine.	ne promesse divine.
faire: ergo il le faict. Cela ne uault	faire: ergo il le faict. Cela ne vault
la puissance de Dieu: et est tout cer¬	la puissance de Dieu: et est tout cer¬
tain/ que Dieu est puissant de faire	tain/ que Dieu est puissant de faire
les qui sont au mõde (ainsi quil fist	les qui sont au monde (ainsi qu’il fist
foys il ne le faict pas.	foys il ne le faict pas.
Dauantage nous nauõs iamais	Davantage nous n’avons jamais
ayt multiplie et mis tout pour ung	ayt multiplie et mis tout pour ung
lieux: mais plus tost la faict trãspor	lieux: mais plus tost la faict transpor¬
ter soubdainement dung lieu en au¬	ter soubdainement d’ung lieu en au¬
de Abacuc/ qui par ung ange fut in¬	de Abacuc/ qui par ung ange fut in¬
lone: mais quand il estoit en ung	lone: mais quand il estoit en ung
lieu/ il laissoit lautre.	lieu/ il laissoit l’autre.
lippe/ apres auoir baptize le Eunuq̃	lippe/ apres avoir baptize le Eunuque
que lesperit de nostre Seigneur le ra	que l’esperit de nostre Seigneur le ra¬
uist soubdain/ ⁊ fut trouue en Azote.	vist soubdain/ et fut trouve en Azote.
en plusieͬs lieux tout en ung coup/	en plusieurs lieux tout en ung coup/
que Dieu face ung tel miracle/ sans	que Dieu face ung tel miracle/ sans
que on sen appercoyue/ sans rien	que on sen appercoyve/ sans rien
trop songe: car les oeuures de Dieu	trop songe: car les oeuvres de Dieu
mais ne fist miracle sur le corps de	mais ne fist miracle sur le corps de
quelcun/ sans le manifester. Les oeu	quelcun/ sans le manifester. Les oeu¬
(signantement quand elles cõcernẽt	(signantement quand elles concernent
dict/ claires ⁊ patẽtes: non seullemẽt	dict/ claires et patentes: non seullement
des corps humains/ mais aussi de	des corps humains/ mais aussi de
qͥ fut muee en uin: mais quãd leaue	qui fut muee en vin: mais quand l’eaue
de la uerge de Moyse qͥ fut muee en	de la verge de Moyse qui fut muee en
serpẽt/ ⁊ ainsi des autres. Dõc de	serpent/ et ainsi des autres. Donc de
corps de Iesuchrist/ sans euidence et	corps de Jesuchrist/ sans evidence et
Et cõtraindre le peuple a cela croi¬	Et contraindre le peuple a cela croi¬
re/ par feu/ par eaue/ par sang/ par	re/ par feu/ par eaue/ par sang/ par
cest cruellement tyrannize.	c’est cruellement tyrannize.
tification par la saincte escripture/ q̃	tification par la saincte escripture/ que
laduenemẽt du filz de lhomme/ sera	l’advenement du filz de l’homme/ sera
S. Matthieu: Se aucun uous dict:	Sainct Matthieu: Se aucun vous dict:
Car ainsi que lesclair sort Doriẽt/ et	Car ainsi que l’esclair sort D’orient/ et
apparoit iusque en Occident: ainsi	apparoit jusque en Occident: ainsi
Et de cela ont donne grand tesmoi¬	Et de cela ont donne grand tesmoi¬
quand ilz dirent aux apostres: Hom	quand ilz dirent aux apostres: Hom¬
mes de Galilee/ pourquoy uous ar¬	mes de Galilee/ pourquoy vous ar¬
Iesus qͥ est receu dauec uoꝰ au ciel/	Jesus qui est receu d’avec vous au ciel/
monter au ciel: cestadire/ apertemẽt/	monter au ciel: c’est a dire/ apertement/
uisiblement/ clairemẽt/ ⁊ manifeste¬	visiblement/ clairement/ et manifeste¬
ueloppe/ ou uestu ð pain ou de paste.	veloppe/ ou vestu de pain ou de paste.
sentend/ tant seulement de laduene¬	s’entend/ tant seulement de l’advene¬
ment au iour du iugemẽt: ⁊ non pas	ment au jour du jugement: et non pas
il demeure auec nous en corps ⁊ ame	il demeure avec nous en corps et ame
⁊ q̃ il ne se mõstre poĩt. Cela est ung	et que il ne se monstre point. Cela est ung
dict a plaisir/ dont on nous a abusez	dict a plaisir/ dont on nous a abusez
legiers a croire/ par cy deuant nous	legiers a croire/ par cy devant nous
Item cela dire/ est blasphemer et	Item cela dire/ est blasphemer et
faire Iesuchrist menteur/ qui a dict	faire Jesuchrist menteur/ qui a dict
iours des paoures auec nous: mais	jours des paovres avec nous: mais
Lesquelles parolles fault necessaire	Lesquelles parolles fault necessaire¬
ment entendre de son corps/ et de son	ment entendre de son corps/ et de son
rit/ il est par tout/ ⁊ tousiours auec	rit/ il est par tout/ et tousjours avec
Matthieu: Uoicy/ ie suis auec uous	Matthieu: Voicy/ je suis avec vous
tous les iours/ iusque a la cõsomma	tous les jours/ jusque a la consomma¬
Or est ce trop abesty et enchaine	Or est ce trop abesty et enchaine
lier ⁊ ainsi faire arrester a une chose	lier et ainsi faire arrester a une chose
uisible et corruptible/ pour illec cer¬	visible et corruptible/ pour illec cer¬
ieste. Car maintenant il est hors du	jeste. Car maintenant il est hors du
en le mettãt ⁊ tenant sans nul ordre	en le mettant et tenant sans nul ordre
⁊ positiõ/ ainsi en ung mõceau/ cache	et position/ ainsi en ung monceau/ cache
aneanty que iamais ne fut en la pre¬	aneanty que jamais ne fut en la pre¬
Mais ie demãde quelle utilite ou	Mais je demande quelle utilite ou
quel proffit/ nous pourroit il adue¬	quel proffit/ nous pourroit il adve¬
morceau de pain ainsi cache? quand	morceau de pain ainsi cache? quand
son pere que le sainct esperit ne uien¬	son pere que le sainct esperit ne vien¬
droit point: ⁊ quand il seroit monte	droit point: et quand il seroit monte
fist le iour cinquantiesme/ et tous¬	fist le jour cinquantiesme/ et tous¬
Brief ceste doctrine humaine/ est	Brief ceste doctrine humaine/ est
cause de la destruction uniuerselle	cause de la destruction universelle
pas pour donner quelque apparence	pas pour donner quelque apparence
ou ameinent ces parolles: Cecy est	ou ameinent ces parolles: Cecy est
mon corps/ qui est dõne pour uous.	mon corps/ qui est donne pour vous.
monstree/ que pain/ nõ pas uulgaire	monstree/ que pain/ non pas vulgaire
qui est ⁊ doibt estre pris en grande re	qui est et doibt estre pris en grande re¬
uerẽce/ en memoire de la mort ⁊ pas¬	verence/ en memoire de la mort et pas¬
dent amour/ ⁊ grande charite dont	dent amour/ et grande charite dont
dont il nous a uiuifiez. Signifiant	dont il nous a vivifiez. Signifiant
aussi lamour dont en uraye charite	aussi l’amour dont en vraye charite
tres/ comme membres dung mesme	tres/ comme membres d’ung mesme
Qui soit ainsi/ les mesmes parolles	Qui soit ainsi/ les mesmes parolles
le donnent a congnoistre. Car il est	le donnent a congnoistre. Car il est
le pain/ ou (ainsi qͥlz disent) la blan¬	le pain/ ou (ainsi qu’ilz disent) la blan¬
Iesuchrist.	Jesuchrist.
Parquoy si on me dit/ il est bien	Parquoy si on me dit/ il est bien
corps: mais soubz cela/ ou dedans	corps: mais soubz cela/ ou dedans
le corps/ Cest biẽ glose/ ⁊ trop chãge	le corps/ C’est bien glose/ et trop change
de propos/ ⁊ ne prent on pas les pa¬	de propos/ et ne prent on pas les pa¬
simplicite/ comme il les a proferees/	simplicite/ comme il les a proferees/
dit soubz cela/ ou dedans cela est con	dit soubz cela/ ou dedans cela est con¬
tenu mon corps: mais simplement il	tenu mon corps: mais simplement il
on disoit de laigneau paschal: Cecy	on disoit de l’aigneau paschal: Cecy
toutesfoys il est bien euident que lai¬	toutesfoys il est bien evident que l’ai¬
gneau nestoit poĩt le Passage: mais	gneau n’estoit point le Passage: mais
Passage. En ceste maniere aussi le	Passage. En ceste maniere aussi le
fie le corps/ cõme en autre lieu il est	fie le corps/ comme en autre lieu il est
dict q̃ Iesuchrist est la pierre: ⁊ neant	dict que Jesuchrist est la pierre: et neant
la pierre/ mais que par la pierre il	la pierre/ mais que par la pierre il
pos dict S. Augustin/ sur S. Iehan	pos dict Sainct Augustin/ sur Sainct Jehan
en ceste maniere. Res significantes acci	en ceste maniere. Res significantes acci¬
enim dicitur/ Petra significabat Christũ:	enim dicitur/ Petra significabat Christum:
En semblable maniere de parler il	En semblable maniere de parler il
disoit: Ie suis la uraye uigne/ cesta¬	disoit: Je suis la vraye vigne/ c’est a
Et que sur tout on doibt souueraine	Et que sur tout on doibt souveraine¬
a creu a la parolle du Seigñr Dieu/	a creu a la parolle du Seigneur Dieu/
⁊ il luy a este repute a iustice: ⁊ a este	et il luy a este repute a justice: et a este
De laquelle iustification/ ⁊ duquel	De laquelle justification/ et duquel
cõcision: ⁊ en ordonnãt iceluy signe/	concision: et en ordonnant iceluy signe/
le Seigneur Dieu luy disoit: Hoc est	le Seigneur Dieu luy disoit: Hoc est
tesfoys il est tres euidẽt que celle inci	tesfoys il est tres evident que celle inci¬
fut iamais iceluy accord: mais estoit	fut jamais iceluy accord: mais estoit
seullemẽt le signe de laccord. Par¬	seullement le signe de l’accord. Par¬
demandoye lintelligence parfaicte ⁊	demandoye l’intelligence parfaicte et
meum. Il me diroit: Hoc est signum	meum. Il me diroit: Hoc est signum
federis mei. Donc tout ainsi que il	federis mei. Donc tout ainsi que il
Hoc est signum federis mei. Ainsi ie luy	Hoc est signum federis mei. Ainsi je luy
est signum corporis mei. Car cest une	est signum corporis mei. Car c’est une
mesme maniere de parler si grande¬	mesme maniere de parler si grande¬
ses semblable/ qui nest hõe qui sceust	ses semblable/ qui n’est home qui sceust
Assez dautres passages il ya aux saĩ	Assez d’autres passages il y a aux sain¬
ctes escriptures/ ou telle maniere de	ctes escriptures/ ou telle maniere de
necessite de ainsi prendre durement a	necessite de ainsi prendre durement a
sans plus doulce intelligẽce misticq̃	sans plus doulce intelligence misticque
⁊ spirituelle: mais il a fallu aĩsi fai¬	et spirituelle: mais il a fallu ainsi fai¬
tion. Aussi affin que lydole de abomi	tion. Aussi affin que l’ydole de abomi¬
par cela lhõme dorgueil et de peche/	par cela l’homme d’orgueil et de peche/
celuy duquel laduenement est selon	celuy duquel l’advenement est selon
ce/ signes/ ⁊ miracles de mensonges/	ce/ signes/ et miracles de mensonges/
Notãmẽt le S. Apostre a dit signes	Notamment le Sainct Apostre a dit signes
⁊ miracles de mẽsonges. Car en ceste	et miracles de mensonges. Car en ceste
ges il a imagine. Nest ce pas biẽ son¬	ges il a imagine. N’est ce pas bien son¬
dens du pain ⁊ du uin/ cõme blan¬	dens du pain et du vin/ comme blan¬
cheur/ rotundite/ pesãteur/ goust/ sa¬	cheur/ rotundite/ pesanteur/ goust/ sa¬
la sans subiect/ cestadire sans fonde¬	la sans subject/ c’est a dire sans fonde¬
dimẽt parle de dire que on tient/ q̃ on	diment parle de dire que on tient/ que on
porte: ⁊ q̃ on enferme le corps de Ie¬	porte: et que on enferme le corps de Je¬
uiuant/ en chair ⁊ en os/ ainsi ⁊ la ou	vivant/ en chair et en os/ ainsi et la ou
De rechef ie demande que entend	De rechef je demande que entend
⁊ ueult dire le sacrificateur/ quand il	et veult dire le sacrificateur/ quand il
sant: Cecy est mon corps/ laissant le	sant: Cecy est mon corps/ laissant le
adioustant temerairement ce mot:	adjoustant temerairement ce mot:
enim/ disant: Hoc est enim corpus meũ.	enim/ disant: Hoc est enim corpus meum.
adiouste. En quoy il entreprend sus	adjouste. En quoy il entreprend sus
ce soit son propre corps de luy mesme	ce soit son propre corps de luy mesme
sacrificateur/ qui est cache soubz ceste	sacrificateur/ qui est cache soubz ceste
une orde ⁊ puãte chose. Se il respõd	une orde et puante chose. Se il respond
dit il donc/ Hoc est corpus Christi: affin	dit il donc/ Hoc est corpus Christi: affin
que on entendist ce que il ueult dire.	que on entendist ce que il veult dire.
te les parolles que Iesuchrist profe¬	te les parolles que Jesuchrist profe¬
ie respondz que parolles prinses ma	je respondz que parolles prinses ma¬
teriellemẽt (mesme selon leur doctri	teriellement (mesme selon leur doctri¬
signifient rien/ silz nen uouloiẽt fai¬	signifient rien/ s’ilz n’en vouloient fai¬
Dauantage/ ie leur demande ou	Davantage/ je leur demande ou
ilz ont promesse ⁊ asseurance de dieu	ilz ont promesse et asseurance de dieu
nõcerõt telles parolles/ que le corps	nonceront telles parolles/ que le corps
entre leurs mains. Se ilz alleguẽt	entre leurs mains. Se ilz alleguent
ce passage: Hoc facite in meam comme¬	ce passage: Hoc facite in meam comme¬
propos. Car il est tresmanifeste quil	propos. Car il est tres manifeste qu’il
mais parle de la comestiõ de ce pain	mais parle de la comestion de ce pain
qͥ doibt estre faicte en cõmemoration	qui doibt estre faicte en commemoration
christ/ en annonceant icelle (cõme dit	christ/ en annonceant icelle (comme dit
Cest ascauoir appertement ⁊ mani¬	C’est a scavoir appertement et mani¬
festemẽt au grand ⁊ dernier iour du	festement au grand et dernier jour du
a ce uerbe substãtif/ Sum/ es/ est/ uou	a ce verbe substantif/ Sum/ es/ est/ vou¬
lement/ puis quil a dit: Hoc est corpus	lement/ puis qu’il a dit: Hoc est corpus
meum. Car ce uerbe substantif/ com¬	meum. Car ce verbe substantif/ com¬
presence corporelle: mais biẽ assistẽce	presence corporelle: mais bien assistence
deux ou troys sont assemblez en mõ	deux ou troys sont assemblez en mon
nom/ la ie suis au millieu de eulx.	nom/ la je suis au millieu de eulx.
Et toutesfoys il est bien certain quil	Et toutesfoys il est bien certain qu’il
sinon son assistẽce spirituelle/ nõ pas	sinon son assistence spirituelle/ non pas
ꝑsonnelle ou corporelle/ cõme aucũs	personnelle ou corporelle/ comme aucuns
seullement Iesuchrist est en leucha¬	seullement Jesuchrist est en l’eucha¬
ame. Mais aussi (qͥ plus est) les an¬	ame. Mais aussi (qui plus est) les an¬
ges/ sainctz/ et sainctes/ et toute la	ges/ sainctz/ et sainctes/ et toute la
strent totallemẽt lefficace derreur ou	strent totallement l’efficace d’erreur ou
tendemẽt de cõgnoistre que eulx mes	tendement de congnoistre que eulx mes¬
mes se cõfondent. Car ainsi que par	mes se confondent. Car ainsi que par
corps de Iesuchrist en plusieͬs lieux	corps de Jesuchrist en plusieurs lieux
les anges/ tous les sainctz ⁊ sainctes	les anges/ tous les sainctz et sainctes
de Dieu/ soiẽt en plusieͬs lieux tout	de Dieu/ soient en plusieurs lieux tout
eshõtez de le cõceder/ ie leur demãde	eshontez de le conceder/ je leur demande
ont trouue cecy. Et comme ainsi soit	ont trouve cecy. Et comme ainsi soit
qui nen ayent point/ ie les deteste cõe	qui n’en ayent point/ je les deteste come
Et si on ameine le .ui. chapitre de	Et si on ameine le .vi. chapitre de
le pain uiuãt qui est descẽdu du ciel.	le pain vivant qui est descendu du ciel.
Si aucun mãge de ce pain/ il uiura	Si aucun mange de ce pain/ il vivra
est ma chair pour la uie du monde.	est ma chair pour la vie du monde.
gez la chair du filz de lhõe/ ⁊ si uous	gez la chair du filz de l’home/ et si vous
ne beuuez son sang/ uous ne aurez	ne beuvez son sang/ vous ne aurez
chair/ ⁊ boyt mon sang/ il a uie eter¬	chair/ et boyt mon sang/ il a vie eter¬
iour. Car ma chair est ueritablement	jour. Car ma chair est veritablement
uiãde/ ⁊ mon sang est ueritablemẽt	viande/ et mon sang est veritablement
que en tout ce chapitre Iesuchrist se	que en tout ce chapitre Jesuchrist se
est ⁊ estoit.	est et estoit.
Oultre/ uouloit oster la folle at¬	Oultre/ vouloit oster la folle at¬
le suyuoiẽt/ nõ pour autre chose sinõ	le suyvoient/ non pour autre chose sinon
lement sans plus labourer ne tra¬	lement sans plus labourer ne tra¬
uailler: pourtãt quil les auoit nour¬	vailler: pourtant qu’il les avoit nour¬
une foys/ ⁊ de sept a lautre/ aux de¬	une foys/ et de sept a l’autre/ aux de¬
au mesme chap̃.) le estimoiẽt filz de	au mesme chapitre) le estimoient filz de
Ioseph: et par ainsi le contẽnoient/	Joseph: et par ainsi le contennoient/
fust hõme/ ⁊ riẽ de diuinite en luy ne	fust homme/ et rien de divinite en luy ne
peult rassasier ⁊ nourrir noz ames ⁊	peult rassasier et nourrir noz ames et
esperitz. Parquoy affin qͥlz ne pre¬	esperitz. Parquoy affin qu’ilz ne pre¬
eussent excuse de peche/ il leur disoit:	eussent excuse de peche/ il leur disoit:
du ciel: cest adire/ par la seule miseri¬	du ciel: c’est a dire/ par la seule miseri¬
corde de mõ pere/ sans aucun merite	corde de mon pere/ sans aucun merite
Il disoit donc/ Ie suis le pain ui¬	Il disoit donc/ Je suis le pain vi¬
appertement il leur eust dict: Contẽ¬	appertement il leur eust dict: Contem¬
nez moy au dehors tãt q̃ uous uoul¬	nez moy au dehors tant que vous voul¬
sez. Uous uoyez le corps que uous	sez. Vous voyez le corps que vous
nitude de diuinite. Pourtant il sen¬	nitude de divinite. Pourtant il s’en¬
suyt: Le pain que ie donneray est ma	suyt: Le pain que je donneray est ma
grandement accõply par sa mort/ en	grandement accomply par sa mort/ en
luntairemẽt donne en sacrifice par¬	luntairement donne en sacrifice par¬
faict/ se offrãt dung ardẽt coeur poͬ	faict/ se offrant d’ung ardent coeur pour
propremẽt il appelle sa chair pain du	proprement il appelle sa chair pain du
son pere sont une mesme chose. En	son pere sont une mesme chose. En
laquelle signification le S. Apostre	laquelle signification le Saincte Apostre
autremẽt il ne seroit point nr̃e uie ⁊	autrement il ne seroit point notre vie et
nest point faict poͬ soy mesme/ mais	n’est point faict pour soy mesme/ mais
pour la nourriture dautruy: aussi Ie	pour la nourriture d’autruy: aussi Je¬
faict hõme pour nostre redẽption/ sa	faict homme pour nostre redemption/ sa¬
seuree ⁊ certaine cõfidence nous som	seuree et certaine confidence nous som¬
mes uniz ⁊ ioinctz a luy.	mes uniz et joinctz a luy.
tence tres certaine de ce chapitre est/	tence tres certaine de ce chapitre est/
⁊ charnelle: mais de la comestion spi	et charnelle: mais de la comestion spi¬
rituelle qui se faict par uiue/ entiere/	rituelle qui se faict par vive/ entiere/
Augustin: Ut quid paras dentem ⁊ uen	Augustin: Ut quid paras dentem et ven¬
quoy dispose tu les dentz ⁊ le uẽtre?	quoy dispose tu les dentz et le ventre?
Croy/ ⁊ tu las mange. Laquelle foy	Croy/ et tu l’as mange. Laquelle foy
Iesuchrist/ qui nous faict gouster sa	Jesuchrist/ qui nous faict gouster sa
claire en iceluy passage ou il dit: Les	claire en iceluy passage ou il dit: Les
parolles q̃ ie parle sont esperit ⁊ uie.	parolles que je parle sont esperit et vie.
la chair mãgee ⁊ aualee en son uẽtre	la chair mangee et avalee en son ventre
la croix attachee/ ⁊ au Seigñr Dieu	la croix attachee/ et au Seigneur Dieu
offerte ⁊ sacrifiee. Car certes la chair	offerte et sacrifiee. Car certes la chair
paruient point a lesperit. Et de dire	parvient point a l’esperit. Et de dire
seroit trop ridiculeusemẽt parle. Et	seroit trop ridiculeusement parle. Et
fault necessairemẽt entendre ce chapi	fault necessairement entendre ce chapi¬
sil ne plaist aux aduersaires resister	s’il ne plaist aux adversaires resister
deffẽdre leur fãtasie. Ce q̃ par le mes¬	deffendre leur fantasie. Ce que par le mes¬
me chap̃. il est facile de efficacement	me chapitre il est facile de efficacement
siderer. En ung passage il dict	siderer. En ung passage il dict
nelle/ ⁊ le resusciteray au dernier ioͬ.	nelle/ et le resusciteray au dernier jour.
En lautre passage il dict: Qui man	En l’autre passage il dict: Qui man¬
eternelle: ⁊ le resusciteray au dernier	eternelle: et le resusciteray au dernier
que par ses deux passages est simple	que par ses deux passages est simple¬
mẽt dict une mesme chose de la foy/	ment dict une mesme chose de la foy/
uenir a Iesuchrist/ le mãger ⁊ boire:	venir a Jesuchrist/ le manger et boire:
ꝓposition (cestascauoir q̃ quiconque	proposition (c’est a scavoir que quiconque
croit en Iesuchrist a la uie eternelle)	croit en Jesuchrist a la vie eternelle)
En uerite/ en uerite ie uous dis/ si	En verite/ en verite je vous dis/ si
lhõme/ ⁊ si uous ne beuuez son sãg/	l’homme/ et si vous ne beuvez son sang/
uous ne aurez poĩt uie en uous. Et	vous ne aurez point vie en vous. Et
qͥcõque croit en luy a la uie eternelle.	quiconque croit en luy a la vie eternelle.
que mãger la chair ⁊ boire le sang de	que manger la chair et boire le sang de
Iesuchrist/ uenir a luy/ et croire /en	Jesuchrist/ venir a luy/ et croire /en
Et nest hõme uiuãt/ tant soit subtil	Et n’est homme vivant/ tant soit subtil
dire du cõtraire. Et qui soit uray/ cõ	dire du contraire. Et qui soit vray/ com¬
bien de milles denfans/ ieunes/ ado¬	bien de milles d’enfans/ jeunes/ ado¬
sont/ ⁊ serõt/ en uie eternelle/ qui ia¬	sont/ et seront/ en vie eternelle/ qui ja¬
pain uisible/ ny ne beurẽt de ce calice.	pain visible/ ny ne beurent de ce calice.
Et toutesfois la ꝓpositiõ est gñalle	Et toutesfois la proposition est generalle
uoꝰ ne mãgez la chair du filz de lhõe	vous ne mangez la chair du filz de l’home
naurez point uie en uoꝰ. Parquoy	n’aurez point vie en vous. Parquoy
il est necessaire de prẽdre ⁊ entẽdre ce	il est necessaire de prendre et entendre ce
ble ⁊ exterieure: mais de la comestiõ	ble et exterieure: mais de la comestion
la seulle foy ouurãte par charite.	la seulle foy ouvrante par charite.
S. August. a biẽ entẽdu cecy quãd	Sainct Augustin a bien entendu cecy quand
il a ainsi escript: Illi putabant eroga¬	il a ainsi escript: Illi putabant eroga¬
in celum/ utiqꝫ integrum. Cum uideritis	in celum/ utique integrum. Cum videritis
filium hominis ascendentẽ ubi erat prius	filium hominis ascendenten ubi erat prius
do quo putatis erogat corpus suum/ uel	do quo putatis erogat corpus suum/ vel
sumitur morsibus. Item/ donec finiatur	sumitur morsibus. Item/ donec finiatur
seculum sur sum dñs est/ sed tamen hic no¬	seculum sur sum dominus est/ sed tamen hic no¬
resurrexit in uno loco esse oportet/ ueritas	resurrexit in uno loco esse oportet/ veritas
Les Iuifz pẽsoient q̃ Iesuchrist leur	Les Juifz pensoient que Jesuchrist leur
bailleroit son corps a mãger. Il leur	bailleroit son corps a manger. Il leur
roit au ciel/ affin quilz cõgneussent ⁊	roit au ciel/ affin qu’ilz congneussent et
quilz pensoiẽt ilz le receuroiẽt. Car sa	qu’ilz pensoient ilz le recevroient. Car sa
grace ne se cõsomme point par mor¬	grace ne se consomme point par mor¬
du monde le Seigñr est la sus: mais	du monde le Seigneur est la sus: mais
bas auec noꝰ. Car il fault q̃ le corps	bas avec nous. Car il fault que le corps
en quoy il est resuscite/ soit en ung	en quoy il est resuscite/ soit en ung
espand par tout.	espand par tout.
escrit ainsi: Absens erat celo scðm hu¬	escrit ainsi: Absens erat celo secundum hu¬
manam substãtiam quum esset in terra/ ⁊	manam substantiam quum esset in terra/ et
Scðm uero diuinã ⁊ immẽsam substantiã	Secundum vero divinam et immensam substantiam
nec terrã deserens quum ad celum ascẽdit.	nec terram deserens quum ad celum ascendit.
Cest adire/ Christ selon son humaine	C’est a dire/ Christ selon son humaine
estoit en la terre/ ⁊ estoit delaissãt la	estoit en la terre/ et estoit delaissant la
selon la diuine ⁊ infinie substãce/ ne	selon la divine et infinie substance/ ne
laissoit point le ciel quand il descẽdit	laissoit point le ciel quand il descendit
il monta au ciel.	il monta au ciel.
anciẽs docteurs/ nõ pas pour dõner	anciens docteurs/ non pas pour donner
auctorite/ ou par iceulx approuuer	auctorite/ ou par iceulx approuver
la puissance de la parolle de Dieu ne	la puissance de la parolle de Dieu ne
au ciel ne en la terre: ⁊ quand tout le	au ciel ne en la terre: et quand tout le
mõde seroit au cõtraire si demourera	monde seroit au contraire si demourera
tant seullement ie les ay bien uoulu	tant seullement je les ay bien voulu
uãt dict/ nestre point pour chose nou	vant dict/ n’estre point pour chose nou¬
uelle/ ainsi q̃ dõnẽt a entẽdre au peu¬	velle/ ainsi que donnent a entendre au peu¬
alleguẽt q̃ leurs mẽsonges ⁊ follies/	alleguent que leurs mensonges et follies/
sible par leurs gloses ⁊ traditiõs/ la	sible par leurs gloses et traditions/ la
saincte parolle de dieu/ selon laquelle	saincte parolle de dieu/ selon laquelle
